,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,popularity
1747,200265,0.211,0.845,0.6679999999999999,0.0,1,0.122,-6.702000000000001,0,0.0447,106.017,4,0.721,1
2508,200400,0.000156,0.591,0.939,0.0111,10,0.0882,-4.9110000000000005,0,0.0533,150.249,4,0.856,0
13030,225608,0.0379,0.875,0.5820000000000001,0.0392,6,0.113,-10.411,1,0.146,114.978,4,0.682,0
9372,245040,0.0819999999999999,0.8320000000000001,0.585,4.58e-05,10,0.3329999999999999,-5.931,0,0.376,91.797,4,0.917,0
12710,64506,0.905,0.728,0.51,0.936,8,0.272,-15.737,0,0.0904,89.008,4,0.7609999999999999,0
17224,221840,0.0527,0.679,0.684,0.000895,6,0.177,-8.559,1,0.278,151.748,4,0.755,1
2965,215160,0.00144,0.5429999999999999,0.742,6.659999999999999e-05,0,0.375,-12.613,0,0.0357,136.211,4,0.529,1
18798,233289,0.3979999999999999,0.579,0.5589999999999999,0.000206,1,0.0817,-7.337999999999999,1,0.0325,151.985,4,0.3279999999999999,0
9937,196702,0.0825,0.905,0.85,6.57e-05,1,0.0908,-3.3360000000000003,1,0.0524,117.984,4,0.611,0
4253,189677,0.228,0.637,0.767,4.69e-06,6,0.111,-5.1370000000000005,0,0.0491,124.006,4,0.8029999999999999,0
12666,194157,0.114,0.6859999999999999,0.5920000000000001,1.16e-06,6,0.248,-7.398,0,0.26,89.01299999999999,4,0.364,1
10051,113653,0.305,0.581,0.795,5.69e-05,0,0.0724,-3.655,1,0.0813,81.156,4,0.963,0
9915,216040,0.598,0.703,0.769,0.0631,1,0.0412,-6.702000000000001,1,0.233,169.61,4,0.899,0
10781,298928,0.0001159999999999,0.738,0.6920000000000001,0.89,4,0.111,-7.417000000000001,0,0.0348,116.0,4,0.41,0
15117,186149,0.0935,0.78,0.8490000000000001,0.000363,10,0.0701,-5.682,0,0.0691,125.074,4,0.804,0
13946,202169,0.785,0.596,0.752,0.000419,11,0.105,-4.904,1,0.07,127.06,4,0.306,0
7807,223640,0.161,0.525,0.594,0.949,4,0.0751,-14.033,0,0.0907,157.917,4,0.0703,0
15662,188257,0.000345,0.578,0.769,0.00373,0,0.25,-4.527,1,0.0866,119.859,4,0.721,0
13132,212320,0.2239999999999999,0.716,0.617,0.0,9,0.109,-8.126,0,0.0938,112.006,4,0.7020000000000001,0
7721,261133,0.0335,0.818,0.653,5.46e-06,1,0.22,-8.396,1,0.204,99.931,4,0.5329999999999999,1
4369,290156,0.0182,0.527,0.785,0.0,8,0.1159999999999999,-3.844,0,0.218,145.894,4,0.535,0
3601,236794,0.688,0.657,0.376,2.54e-05,9,0.272,-6.534,1,0.0463,84.905,4,0.575,0
11245,265893,0.00616,0.654,0.631,0.171,9,0.0715,-7.42,0,0.0272,115.002,4,0.65,0
11137,85448,0.0497,0.677,0.211,0.898,2,0.0993,-12.762,1,0.0335,84.29299999999999,4,0.562,0
11766,199230,0.0557,0.687,0.7659999999999999,0.00107,11,0.146,-6.08,1,0.054,94.973,4,0.303,1
8345,222426,0.3979999999999999,0.484,0.528,2.57e-05,0,0.107,-6.9510000000000005,1,0.0424,109.361,4,0.408,0
10428,170649,0.119,0.7170000000000001,0.918,0.0,0,0.0751,-2.638,1,0.0482,153.983,4,0.962,0
7429,234106,0.161,0.5489999999999999,0.772,0.0,4,0.0681,-5.82,0,0.826,191.414,4,0.6629999999999999,0
15655,214720,0.484,0.637,0.8640000000000001,0.0,8,0.222,-4.381,1,0.0468,99.995,4,0.706,0
3262,341000,0.391,0.352,0.414,0.00831,4,0.185,-6.6,0,0.0254,60.042,4,0.0688,0
2918,237653,0.00275,0.488,0.862,0.193,7,0.3289999999999999,-8.052,1,0.0371,89.81700000000001,4,0.617,0
8281,195160,0.327,0.484,0.8690000000000001,0.000132,9,0.1119999999999999,-3.778,1,0.0322,125.63,3,0.757,0
13929,192380,0.0173,0.654,0.916,0.00834,5,0.444,-2.195,0,0.2239999999999999,126.108,4,0.408,0
9472,244400,0.0011,0.488,0.909,1.02e-05,10,0.456,-6.591,1,0.0929,129.774,4,0.643,0
4016,271026,0.000542,0.495,0.909,0.000503,2,0.363,-5.575,1,0.0525,150.02700000000002,4,0.335,0
6437,198440,0.245,0.87,0.6990000000000001,6.76e-06,5,0.0588,-5.541,0,0.0459,126.967,4,0.726,1
4088,213080,0.0152,0.8170000000000001,0.6459999999999999,0.0,4,0.125,-5.12,0,0.249,162.898,4,0.835,1
7322,219480,0.655,0.78,0.654,0.0,5,0.128,-7.104,0,0.154,140.058,4,0.528,0
16939,227068,0.138,0.5710000000000001,0.373,0.000535,5,0.108,-7.77,0,0.0269,103.08,3,0.0762,0
6047,246440,5.05e-05,0.462,0.84,6.47e-05,2,0.0893,-6.667000000000001,1,0.0346,75.542,4,0.805,0
4680,277506,0.2189999999999999,0.562,0.437,2.18e-05,0,0.0806,-10.229,1,0.052,124.852,4,0.15,0
14033,213000,8.38e-06,0.502,0.934,0.1639999999999999,9,0.0921,-3.899,1,0.0553,102.121,4,0.477,0
305,278626,0.225,0.63,0.519,4.3e-06,9,0.0974,-10.997,1,0.0528,143.942,4,0.502,0
3266,215831,0.8909999999999999,0.31,0.359,0.495,8,0.104,-12.765,0,0.031,129.873,4,0.0382,0
1815,196649,0.305,0.768,0.611,0.0,0,0.61,-5.707999999999999,0,0.309,94.17,4,0.408,0
2865,259906,0.181,0.644,0.919,0.134,2,0.622,-6.289,1,0.0561,117.459,4,0.871,1
13288,403520,0.973,0.216,0.311,0.731,2,0.573,-10.037,0,0.0352,76.722,3,0.126,0
18660,206727,0.501,0.432,0.85,6.59e-06,10,0.203,-4.417,1,0.0771,82.60700000000001,4,0.109,0
3655,222360,0.105,0.77,0.5670000000000001,0.0,2,0.125,-5.698,1,0.175,81.477,4,0.26,1
13838,231761,0.0115,0.617,0.8290000000000001,0.0,7,0.0957,-6.565,0,0.0438,145.249,4,0.486,0
625,251400,0.7709999999999999,0.62,0.186,0.0115,7,0.0738,-19.696,1,0.0276,137.715,4,0.44,0
1001,134200,0.00468,0.499,0.873,0.0,6,0.165,-3.902,1,0.0386,142.726,4,0.8640000000000001,1
3909,183560,0.926,0.711,0.289,0.088,4,0.129,-17.284000000000002,1,0.0339,128.464,4,0.79,0
8422,225306,1.88e-05,0.501,0.905,0.765,11,0.3829999999999999,-5.721,0,0.0518,123.277,4,0.584,1
1431,242500,0.408,0.36,0.3,0.0,11,0.0916,-11.515,0,0.0381,145.935,4,0.361,0
14025,222773,0.0044399999999999,0.622,0.949,0.0656,9,0.0448,-4.912,1,0.134,144.025,4,0.733,0
13788,214840,0.0064,0.687,0.7020000000000001,4.35e-05,7,0.204,-5.324,0,0.0455,129.95600000000002,4,0.284,0
2281,292880,0.000147,0.501,0.889,0.0114,4,0.217,-5.175,1,0.0364,133.519,4,0.257,1
10715,193607,0.3989999999999999,0.917,0.239,0.387,1,0.0954,-11.039,1,0.201,90.007,4,0.441,0
16298,174320,0.0479,0.8320000000000001,0.485,0.0,1,0.111,-4.521,1,0.086,136.039,4,0.0721,1
6956,289600,0.0614,0.61,0.677,0.0,4,0.2319999999999999,-9.813,0,0.0325,103.946,4,0.444,1
17707,277685,0.303,0.763,0.8220000000000001,0.0,10,0.0989,-5.992000000000001,0,0.126,120.998,4,0.532,0
4049,162000,0.535,0.7929999999999999,0.9,0.0,11,0.737,-3.159,0,0.0909,101.521,4,0.429,0
6920,192670,0.192,0.65,0.845,0.0004,2,0.231,-5.23,1,0.175,133.664,4,0.7340000000000001,0
16422,180626,0.124,0.547,0.703,0.00323,7,0.0688,-6.765,0,0.039,119.153,4,0.428,0
7119,12000,0.7,0.0,0.493,0.0,7,0.457,-6.102,1,0.0,0.0,0,0.0,0
17055,160000,0.322,0.7020000000000001,0.667,0.0,10,0.105,-8.161,0,0.276,157.834,4,0.802,0
8075,211533,0.0044399999999999,0.8009999999999999,0.6409999999999999,3.54e-05,8,0.105,-9.097,0,0.0565,93.773,4,0.8290000000000001,0
9986,238053,0.406,0.675,0.6940000000000001,0.0,6,0.106,-6.064,1,0.39,106.939,4,0.7190000000000001,0
10978,222240,0.41,0.5710000000000001,0.473,0.331,6,0.457,-12.283,1,0.0759,146.05200000000002,4,0.2019999999999999,0
13903,209197,0.364,0.597,0.922,0.0,1,0.392,-3.321,1,0.295,80.605,4,0.841,0
7332,110768,0.0296,0.944,0.952,0.000338,9,0.0945,-4.718,1,0.147,139.965,4,0.908,0
8448,229466,0.0124,0.412,0.919,0.0601,5,0.424,-7.291,1,0.184,166.36700000000002,4,0.5720000000000001,1
2169,288293,0.0843,0.802,0.7559999999999999,0.00765,2,0.0521,-10.791,0,0.0349,131.715,4,0.963,1
4039,361280,0.0544,0.604,0.436,0.000242,2,0.162,-8.32,1,0.188,107.978,4,0.239,0
12921,213600,0.000401,0.499,0.995,0.0,4,0.429,-3.536,1,0.2269999999999999,142.27100000000002,4,0.236,0
7055,284129,0.0138,0.7340000000000001,0.648,0.039,1,0.124,-8.883,1,0.0462,124.038,4,0.3979999999999999,0
6439,263293,0.0139999999999999,0.568,0.816,0.000231,0,0.155,-3.928,1,0.0281,125.033,5,0.31,0
12885,237346,0.000145,0.579,0.973,0.0567,5,0.226,-2.152,0,0.09,116.025,4,0.677,0
13312,171553,0.994,0.435,0.0214,0.968,2,0.0914,-26.006,1,0.0597,144.381,3,0.235,1
12473,191546,0.0173,0.7120000000000001,0.964,0.000133,4,0.319,-3.035,1,0.151,95.04,4,0.265,0
16175,173889,0.802,0.735,0.715,0.00196,6,0.196,-3.777,0,0.113,83.02799999999999,4,0.598,1
6628,141986,0.000478,0.291,0.959,2.99e-06,1,0.261,-2.337,1,0.183,144.54399999999998,4,0.341,0
1738,219297,0.433,0.784,0.882,0.000215,7,0.132,-4.8,1,0.0679,124.041,4,0.955,0
4487,170666,0.586,0.614,0.408,0.759,2,0.107,-12.315,0,0.2,90.01700000000001,4,0.207,0
16174,179084,0.473,0.754,0.635,0.0,7,0.106,-6.792000000000001,0,0.376,192.957,4,0.8640000000000001,0
9389,300663,0.126,0.373,0.906,0.00123,8,0.143,-6.75,0,0.0893,110.007,4,0.488,0
728,288733,0.546,0.522,0.5589999999999999,0.00565,6,0.188,-13.640999999999998,1,0.0387,176.894,4,0.908,1
9253,255800,0.172,0.924,0.6659999999999999,0.0066,3,0.159,-6.992000000000001,1,0.119,119.109,4,0.831,0
2445,213400,0.264,0.8,0.585,0.0,10,0.153,-7.343,1,0.0924,126.058,4,0.779,1
2598,288670,0.0576,0.68,0.8640000000000001,0.1989999999999999,6,0.089,-4.761,1,0.0344,117.022,4,0.2769999999999999,0
2371,262746,0.2739999999999999,0.499,0.7609999999999999,9.38e-06,5,0.1369999999999999,-5.436,0,0.0367,76.118,4,0.5820000000000001,0
15767,233946,0.0102,0.68,0.536,0.00105,5,0.113,-6.669,0,0.0582,119.958,4,0.417,0
4930,158960,0.928,0.502,0.0596,2.6600000000000003e-05,3,0.125,-16.977,1,0.0361,133.168,4,0.317,0
18682,238991,0.105,0.639,0.685,0.0,9,0.143,-4.571000000000001,0,0.049,110.041,4,0.363,1
7875,195921,0.818,0.6459999999999999,0.35,0.0139999999999999,5,0.1,-9.859,0,0.3429999999999999,196.015,4,0.281,0
14310,230408,0.235,0.68,0.732,0.000174,10,0.0705,-7.108,0,0.27,75.422,4,0.8640000000000001,1
8079,248906,0.25,0.491,0.802,0.0,4,0.387,-7.106,1,0.0392,119.25,4,0.472,1
13960,239101,0.2289999999999999,0.7709999999999999,0.866,0.0,11,0.0662,-4.2,0,0.1169999999999999,119.959,4,0.8220000000000001,0
16760,182693,0.877,0.628,0.37,0.00397,5,0.111,-9.996,1,0.0286,99.248,4,0.784,0
13988,221493,0.0142,0.69,0.897,0.0,11,0.108,-4.696000000000001,0,0.0506,140.05,4,0.8490000000000001,0
17080,278655,0.284,0.805,0.385,2.33e-06,8,0.124,-9.177,1,0.239,157.003,4,0.173,0
4029,232959,0.0236,0.884,0.5589999999999999,0.0,0,0.1009999999999999,-7.442,1,0.12,97.994,4,0.342,1
17173,183809,0.0679,0.901,0.529,0.0,8,0.536,-7.94,1,0.413,144.941,4,0.3429999999999999,1
14620,184733,0.179,0.632,0.738,6.11e-06,10,0.375,-7.707999999999999,1,0.0405,91.167,4,0.883,0
9642,189181,0.000531,0.422,0.928,1.01e-06,7,0.119,-4.593,1,0.131,95.16,4,0.265,0
5541,279164,0.3989999999999999,0.628,0.828,3.35e-05,9,0.1159999999999999,-5.735,0,0.0618,149.895,4,0.294,0
12311,208903,0.0219,0.564,0.8170000000000001,0.0027199999999999,2,0.107,-6.154,1,0.0267,129.89600000000002,4,0.785,0
926,358426,0.0415,0.389,0.889,0.0,9,0.4629999999999999,-6.546,1,0.0442,171.12099999999998,4,0.524,0
12162,281142,0.249,0.593,0.966,0.489,5,0.0936,-2.85,0,0.0512,140.05100000000002,4,0.2739999999999999,0
1544,232000,0.185,0.556,0.5920000000000001,0.324,3,0.109,-7.121,1,0.0393,138.041,4,0.196,0
3690,301133,0.331,0.889,0.3929999999999999,8.67e-06,4,0.283,-10.821,0,0.267,128.065,4,0.304,1
2690,160400,0.727,0.506,0.948,0.0,10,0.0904,-5.626,1,0.105,130.195,4,0.934,0
4233,216813,0.208,0.56,0.476,0.0,9,0.0465,-7.617999999999999,0,0.0266,66.76100000000001,4,0.256,0
12299,214846,0.037,0.7909999999999999,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.5920000000000001,1
12080,202960,0.897,0.475,0.532,0.144,7,0.1009999999999999,-7.519,1,0.0337,72.475,4,0.121,0
14312,196333,0.00151,0.753,0.616,7.1e-06,2,0.291,-7.34,1,0.165,156.83,4,0.287,0
5959,412890,0.908,0.172,0.148,0.763,10,0.0834,-18.667,1,0.0394,123.948,3,0.038,0
7331,202120,0.0186,0.46,0.6970000000000001,0.0,6,0.362,-5.954,0,0.325,153.42600000000002,4,0.701,1
15938,233373,0.0528,0.639,0.845,0.0,10,0.336,-3.333,1,0.0372,119.485,4,0.871,1
8034,194293,0.0262,0.674,0.902,0.0,10,0.314,-5.379,0,0.2739999999999999,140.156,4,0.607,0
17095,133880,0.0842,0.927,0.789,0.0,8,0.0751,-4.762,1,0.163,143.029,4,0.965,0
6192,169687,0.133,0.562,0.845,2.31e-05,5,0.476,-4.051,0,0.0595,128.034,4,0.293,0
441,226666,0.0726,0.322,0.265,0.34,2,0.366,-13.398,1,0.0302,133.577,4,0.207,1
9360,326466,0.00704,0.698,0.732,0.000647,2,0.359,-4.522,1,0.266,171.43099999999998,4,0.0689,1
5596,215759,0.374,0.747,0.8340000000000001,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687,1
5263,138853,0.445,0.705,0.66,0.0,0,0.065,-9.349,1,0.0322,139.379,4,0.972,0
1579,223573,0.49,0.843,0.4,0.0,8,0.125,-5.5760000000000005,0,0.103,100.728,4,0.927,1
5090,162933,0.895,0.667,0.33,2.87e-05,2,0.119,-9.947,1,0.0302,127.109,4,0.4639999999999999,0
3791,270093,0.11,0.785,0.845,5.78e-05,9,0.0426,-5.559,0,0.0597,149.707,4,0.877,0
11913,180820,0.0645,0.608,0.755,0.0,0,0.155,-4.197,1,0.0478,128.03799999999998,4,0.6629999999999999,0
12453,127297,0.0391,0.603,0.828,9.31e-05,0,0.128,-6.813,1,0.0509,148.11700000000002,4,0.67,0
5695,342973,0.0237,0.711,0.816,0.797,1,0.294,-6.397,1,0.0515,96.999,4,0.861,0
16896,197195,0.377,0.7659999999999999,0.292,0.0633,0,0.085,-10.228,1,0.031,92.528,4,0.28,0
3293,265951,0.0505,0.7929999999999999,0.31,0.0875,5,0.0618,-5.256,1,0.052,75.98899999999999,4,0.25,0
8519,272506,0.211,0.581,0.8170000000000001,1.42e-06,0,0.246,-6.542000000000001,1,0.0382,141.607,4,0.779,1
2298,270333,0.0298,0.643,0.8009999999999999,0.0,6,0.0719,-4.921,1,0.0228,95.988,4,0.534,1
4791,279671,0.3329999999999999,0.3229999999999999,0.59,0.0,2,0.103,-6.372000000000001,1,0.0328,155.659,4,0.283,0
8687,176702,0.133,0.728,0.607,0.0,1,0.0864,-8.417,0,0.132,129.938,4,0.445,1
10908,141920,0.67,0.7559999999999999,0.4579999999999999,0.0,6,0.275,-6.434,1,0.212,87.89299999999999,4,0.551,0
6372,269920,0.00501,0.27,0.944,2.05e-05,4,0.1159999999999999,-4.199,1,0.0975,146.347,4,0.606,1
13824,190476,0.0598,0.6890000000000001,0.594,0.0,8,0.125,-4.648,1,0.0731,126.064,4,0.418,0
7073,229013,0.00663,0.531,0.7879999999999999,0.00551,11,0.268,-7.327999999999999,0,0.0783,159.695,4,0.284,0
641,328093,0.108,0.539,0.583,0.0,1,0.111,-4.935,0,0.0275,86.06299999999999,4,0.337,1
13396,144500,0.995,0.361,0.0165,0.967,0,0.0834,-27.874,1,0.0615,114.346,3,0.452,1
17396,228206,0.173,0.757,0.8490000000000001,0.0,5,0.0878,-3.424,0,0.0536,150.036,4,0.826,1
5233,200493,0.7040000000000001,0.684,0.45,0.00191,7,0.243,-10.422,1,0.0332,102.902,4,0.639,0
8460,198031,3.65e-05,0.4039999999999999,0.982,0.000244,8,0.12,-1.962,1,0.115,155.049,3,0.397,0
1260,156695,0.1989999999999999,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647,1
2483,260640,0.106,0.585,0.421,9.54e-06,7,0.14,-9.593,1,0.0707,132.986,3,0.24,0
13852,264853,0.00233,0.638,0.8390000000000001,0.7979999999999999,0,0.113,-14.852,1,0.0379,145.002,4,0.892,0
7794,195000,0.122,0.629,0.677,9.72e-06,1,0.0962,-7.239,1,0.0299,132.783,4,0.627,0
2510,231920,0.0066599999999999,0.745,0.466,0.35,4,0.272,-7.62,0,0.0864,123.889,4,0.303,1
3145,190471,0.493,0.763,0.5720000000000001,0.00118,11,0.106,-7.312,0,0.0595,151.93,4,0.25,1
16840,512024,0.000363,0.4539999999999999,0.945,0.3229999999999999,9,0.108,-6.925,0,0.0975,134.945,4,0.215,0
10304,293786,0.166,0.62,0.7659999999999999,0.00325,5,0.125,-5.409,0,0.0376,106.165,4,0.816,0
17754,147511,0.0554,0.8190000000000001,0.511,2.47e-06,2,0.1009999999999999,-8.527000000000001,1,0.0683,113.236,5,0.467,0
4267,200000,0.00242,0.784,0.556,0.132,1,0.0517,-7.42,0,0.0415,113.979,4,0.645,0
10975,256000,0.5660000000000001,0.758,0.416,4.8200000000000006e-05,5,0.0744,-12.722,0,0.1009999999999999,104.935,4,0.5,0
16470,227026,0.0219,0.733,0.66,0.0,4,0.151,-6.87,0,0.0436,138.034,4,0.259,1
1987,150866,0.698,0.491,0.431,0.0,1,0.124,-12.257,1,0.0609,82.443,4,0.6609999999999999,0
11127,85714,0.8759999999999999,0.618,0.211,0.8490000000000001,9,0.0887,-16.41,1,0.208,83.98200000000001,4,0.142,0
9564,190280,0.213,0.341,0.539,6.440000000000001e-05,5,0.109,-5.76,1,0.0265,174.56400000000002,4,0.267,1
17131,182507,0.4639999999999999,0.361,0.7120000000000001,0.0,7,0.345,-3.965,1,0.0829,84.656,4,0.461,0
2854,215120,2.3800000000000003e-05,0.465,0.8859999999999999,0.314,3,0.152,-7.183,1,0.0354,137.986,4,0.772,0
10999,230400,0.0237,0.684,0.604,0.0473,8,0.121,-6.41,1,0.0387,150.023,4,0.855,0
6975,246266,0.192,0.8290000000000001,0.942,0.0795,0,0.073,-6.523,1,0.0416,130.455,4,0.931,0
3363,210680,0.4629999999999999,0.684,0.497,0.00155,3,0.0801,-6.956,0,0.0691,140.653,4,0.92,0
2529,174760,0.0892,0.568,0.7190000000000001,1.84e-06,8,0.233,-5.406000000000001,1,0.0354,106.036,4,0.539,1
14263,221538,0.1009999999999999,0.893,0.515,2.52e-05,11,0.361,-10.899,0,0.4029999999999999,143.105,4,0.613,0
13428,225906,0.23,0.679,0.735,0.602,2,0.148,-6.218,0,0.136,107.998,4,0.603,1
18311,209186,0.0416,0.688,0.723,0.0002,6,0.302,-6.682,0,0.121,140.023,4,0.618,1
7204,112879,0.00147,0.815,0.5820000000000001,0.0116,10,0.111,-7.725,0,0.159,128.06799999999998,5,0.114,0
2892,167133,0.00085,0.3989999999999999,0.774,0.000916,0,0.0688,-4.292,1,0.0337,159.64700000000002,4,0.848,0
6326,203001,0.00321,0.4429999999999999,0.918,0.0075299999999999,1,0.132,-3.464,0,0.0528,160.043,4,0.2769999999999999,0
8995,238524,0.0018399999999999,0.5770000000000001,0.97,0.0257,10,0.235,-3.207,0,0.053,145.001,4,0.1669999999999999,0
1369,206324,0.848,0.6779999999999999,0.346,0.0,3,0.128,-8.571,1,0.0345,135.989,4,0.461,0
6620,189714,8.82e-05,0.504,0.922,0.0,1,0.344,-3.482,1,0.14,169.963,4,0.327,0
6101,212571,0.000554,0.524,0.626,0.000124,11,0.385,-10.646,1,0.0597,139.97299999999998,4,0.195,0
12441,238173,0.0104,0.588,0.67,3.33e-06,0,0.3379999999999999,-6.439,1,0.0473,118.159,4,0.505,1
5400,205866,0.472,0.639,0.31,4.84e-06,0,0.693,-15.605,1,0.0379,79.149,4,0.644,0
18171,198946,0.1369999999999999,0.703,0.66,0.0,10,0.192,-5.119,0,0.123,95.031,4,0.79,1
5549,168175,0.293,0.645,0.615,0.0492,4,0.0625,-9.797,1,0.0421,136.97899999999998,4,0.0495,0
7889,211304,0.38,0.736,0.593,0.0,7,0.204,-4.677,1,0.04,92.068,4,0.607,1
5305,183666,0.93,0.624,0.257,7.56e-05,5,0.138,-13.341,1,0.0444,85.617,4,0.6809999999999999,0
126,218093,0.284,0.778,0.8240000000000001,0.0,10,0.405,-5.892,0,0.0712,100.024,4,0.7559999999999999,1
18738,206440,0.943,0.6759999999999999,0.198,0.0132,1,0.104,-13.91,1,0.0333,118.004,4,0.125,1
15004,273066,0.00129,0.384,0.69,0.0104,9,0.174,-6.613,1,0.0395,179.96,3,0.496,0
7635,238173,0.0104,0.588,0.67,3.33e-06,0,0.3379999999999999,-6.439,1,0.0473,118.159,4,0.505,1
16879,239168,0.165,0.611,0.882,0.000677,7,0.1119999999999999,-6.336,1,0.0404,115.02,4,0.961,0
9550,129463,0.7659999999999999,0.5710000000000001,0.3989999999999999,0.0146,4,0.0926,-11.919,1,0.0364,141.922,4,0.611,1
5495,247626,0.529,0.5720000000000001,0.261,1.13e-06,2,0.145,-12.83,1,0.025,78.094,4,0.0669,0
7005,255631,0.0159,0.503,0.727,9.45e-05,1,0.0895,-5.456,1,0.1669999999999999,121.985,4,0.521,1
17950,188050,0.526,0.5589999999999999,0.631,1.39e-06,5,0.107,-7.197,1,0.0992,143.879,4,0.17,0
3905,183182,0.916,0.768,0.304,0.0898,5,0.501,-7.898,0,0.0447,116.054,4,0.948,0
18628,403186,0.385,0.3879999999999999,0.609,4.31e-06,2,0.138,-6.087000000000001,1,0.0402,120.005,3,0.172,0
11485,205463,0.161,0.55,0.415,0.0,9,0.108,-6.557,0,0.052,172.065,4,0.2739999999999999,1
11821,151289,0.035,0.7929999999999999,0.775,0.0,5,0.125,-2.354,0,0.0714,146.032,4,0.2319999999999999,1
5111,153533,0.789,0.3879999999999999,0.434,0.954,7,0.728,-11.997,1,0.0354,206.313,4,0.873,0
11891,185620,0.0997,0.5710000000000001,0.937,0.496,2,0.125,-2.682,0,0.0336,125.027,4,0.512,1
1092,306410,0.0163,0.299,0.613,0.00359,7,0.368,-9.012,1,0.0347,166.96,4,0.306,1
8894,158053,0.541,0.757,0.501,0.0,2,0.0718,-5.593,1,0.0466,89.931,4,0.91,0
16429,236497,0.0835,0.402,0.733,0.4539999999999999,0,0.124,-8.686,0,0.0416,163.18200000000002,4,0.552,0
10100,204360,0.0008179999999999,0.493,0.958,0.8009999999999999,2,0.0617,-4.015,1,0.0526,174.97400000000002,4,0.621,0
11990,181560,0.8340000000000001,0.445,0.2269999999999999,0.0,2,0.115,-11.068,1,0.0328,91.426,4,0.195,0
16981,418293,0.126,0.515,0.7170000000000001,0.0,3,0.186,-7.142,1,0.0343,147.95600000000002,3,0.883,0
9261,343520,0.0278,0.911,0.476,0.000364,1,0.104,-10.827,0,0.0927,114.408,4,0.62,0
9995,222933,0.011,0.363,0.8240000000000001,0.0,4,0.105,-3.3160000000000003,1,0.0405,118.66,4,0.1639999999999999,0
14377,214751,0.536,0.528,0.561,0.0353,1,0.114,-8.617,1,0.0827,144.034,4,0.607,0
1634,207986,0.00039,0.354,0.942,6.36e-06,7,0.431,-3.245,1,0.237,119.992,4,0.242,0
15973,179640,0.00223,0.6990000000000001,0.76,0.0,5,0.132,-3.173,1,0.0677,129.996,4,0.696,0
7029,280920,0.0599,0.701,0.823,0.000543,9,0.1369999999999999,-6.557,0,0.0426,108.002,4,0.599,0
16198,254693,0.00275,0.757,0.6779999999999999,1.18e-05,1,0.114,-7.531000000000001,1,0.235,92.623,4,0.568,0
9463,251333,5.17e-05,0.377,0.937,0.578,5,0.0676,-4.898,1,0.0649,120.532,4,0.375,0
7396,170637,0.00893,0.7909999999999999,0.447,0.0,8,0.1159999999999999,-3.975,0,0.5,173.929,4,0.38,0
8260,227105,0.0538,0.431,0.823,2.48e-05,7,0.0855,-5.5920000000000005,1,0.122,176.53599999999997,4,0.624,0
16347,214613,0.0223,0.7240000000000001,0.746,0.0346,2,0.292,-7.785,1,0.0292,107.203,4,0.8190000000000001,0
3721,314746,0.622,0.416,0.433,7.43e-05,7,0.351,-9.995,0,0.104,83.602,4,0.4629999999999999,0
9520,215563,0.8240000000000001,0.629,0.208,3.700000000000001e-06,5,0.107,-16.225,1,0.0324,96.609,4,0.685,1
10660,246895,0.962,0.47,0.271,0.0,8,0.106,-8.335,1,0.0392,129.623,4,0.3879999999999999,0
6581,228720,3.4899999999999995e-05,0.322,0.971,5.89e-05,7,0.211,-2.801,1,0.155,139.94,4,0.3229999999999999,0
6201,268089,0.00145,0.4629999999999999,0.958,0.565,4,0.173,-4.416,0,0.0513,125.958,4,0.0542,0
10517,300883,0.784,0.525,0.371,6.26e-06,8,0.17,-7.652,1,0.0452,175.02599999999998,3,0.546,0
15588,228280,0.00625,0.635,0.935,0.0,1,0.0901,-2.157,1,0.0867,143.43200000000002,4,0.347,0
15900,226866,0.838,0.665,0.253,0.0,4,0.168,-7.326,1,0.0505,142.252,4,0.477,0
442,382296,0.15,0.472,0.366,0.308,11,0.0837,-12.595,0,0.0286,127.167,4,0.171,1
14510,284986,0.0568,0.455,0.93,0.0,7,0.4639999999999999,-3.21,1,0.126,91.41,4,0.429,0
14545,221179,0.0698,0.841,0.799,5.72e-06,10,0.0889,-7.232,1,0.1889999999999999,87.98899999999999,4,0.74,0
7958,219943,0.193,0.672,0.377,0.626,7,0.0549,-8.486,0,0.512,140.061,4,0.8109999999999999,0
2951,264066,0.0626,0.36,0.505,9.22e-05,7,0.172,-9.129,1,0.026,74.807,4,0.317,1
15576,177338,0.206,0.649,0.5579999999999999,1.05e-06,4,0.156,-5.675,0,0.425,75.087,4,0.15,0
11897,180484,0.145,0.6890000000000001,0.901,1.03e-05,7,0.4589999999999999,-1.431,1,0.0678,125.115,4,0.6509999999999999,1
9588,278373,0.128,0.367,0.6629999999999999,0.0269,3,0.0552,-6.968999999999999,1,0.0349,111.63,4,0.177,0
13570,188430,0.09,0.7929999999999999,0.6970000000000001,2.14e-05,0,0.235,-5.528,0,0.0692,109.995,4,0.562,0
16261,218160,0.00497,0.373,0.86,0.00078,6,0.209,-6.518,0,0.089,120.014,4,0.583,0
12506,181263,0.000983,0.929,0.575,0.000275,10,0.115,-7.527,1,0.243,140.01,4,0.585,0
